Time (ns),Native contact,Rg (nm),RMSD (nm)
63.9,4.01E-01,1.52116,0.6557702
64,4.19E-01,1.50583,0.6295604
64.1,4.19E-01,1.51634,0.6414499
64.2,4.22E-01,1.52755,0.641098
64.3,4.23E-01,1.53045,0.6444256
64.4,3.97E-01,1.53804,0.710366
64.5,4.17E-01,1.53689,0.6854025
64.6,4.03E-01,1.52171,0.6374148
64.7,3.91E-01,1.53508,0.6884646
64.8,3.88E-01,1.52089,0.6795264
64.9,3.80E-01,1.51804,0.6996319
65,3.90E-01,1.52603,0.6938747
65.1,3.70E-01,1.53175,0.6784666
65.2,3.85E-01,1.51559,0.6526007
65.3,3.86E-01,1.52823,0.6833317
65.4,3.78E-01,1.54077,0.7227319
65.5,3.80E-01,1.53044,0.6711251
65.6,3.95E-01,1.49244,0.6284123
65.7,3.85E-01,1.51851,0.6553954
65.8,3.89E-01,1.49922,0.6155629
65.9,3.82E-01,1.51228,0.63541
66,3.70E-01,1.52654,0.6812
66.1,3.77E-01,1.55576,0.7171064
66.2,3.80E-01,1.55201,0.7028968
66.3,3.82E-01,1.51631,0.6724193
66.4,3.98E-01,1.52078,0.6709867
66.5,3.99E-01,1.52347,0.6584035
66.6,3.84E-01,1.53048,0.711162
66.7,3.67E-01,1.54532,0.706599
66.8,3.81E-01,1.54534,0.740322
66.9,3.87E-01,1.54873,0.7330717
67,3.75E-01,1.53243,0.7168565
67.1,3.79E-01,1.54176,0.7974508
67.2,3.92E-01,1.52092,0.7369302
67.3,3.94E-01,1.54041,0.6873129
67.4,3.65E-01,1.51711,0.7351804
67.5,3.76E-01,1.51469,0.7011418
67.6,4.01E-01,1.51399,0.7203918
67.7,3.90E-01,1.52027,0.6917087
67.8,3.76E-01,1.52343,0.7016795
67.9,3.98E-01,1.50216,0.6683947
68,4.05E-01,1.5216,0.7248481
68.1,4.00E-01,1.55036,0.7133313
68.2,3.88E-01,1.53762,0.7306424
68.3,3.89E-01,1.50733,0.715257
68.4,3.69E-01,1.5449,0.7740531
68.5,3.79E-01,1.57358,0.7532622
68.6,3.63E-01,1.59176,0.7598893
68.7,3.97E-01,1.53881,0.7012134
68.8,3.81E-01,1.53424,0.7005242
68.9,3.94E-01,1.53488,0.7697625
69,3.99E-01,1.52511,0.7410573
69.1,4.08E-01,1.51305,0.7407708
69.2,4.16E-01,1.53727,0.730098
69.3,4.19E-01,1.49545,0.7252857
69.4,4.10E-01,1.52238,0.7302301
69.5,4.02E-01,1.49038,0.7772272
69.6,3.89E-01,1.51536,0.7299619
69.7,4.04E-01,1.51659,0.7139065
69.8,3.79E-01,1.54492,0.7773734
69.9,3.70E-01,1.54655,0.7924598
70,3.83E-01,1.53314,0.7212549
70.1,3.90E-01,1.57093,0.7405684
70.2,4.05E-01,1.54358,0.7191849
70.3,3.93E-01,1.54966,0.7415513
70.4,3.92E-01,1.53656,0.6720571
70.5,3.92E-01,1.50266,0.6119254
70.6,3.79E-01,1.52043,0.6249679
70.7,3.69E-01,1.52843,0.6761881
70.8,3.69E-01,1.50423,0.6833568
70.9,3.85E-01,1.50692,0.6717522
71,3.72E-01,1.52398,0.6489533
71.1,3.81E-01,1.51573,0.6521103
71.2,3.88E-01,1.5226,0.6358804
71.3,3.96E-01,1.51198,0.6191652
71.4,3.57E-01,1.54232,0.6742401
71.5,3.58E-01,1.51482,0.6562091
71.6,3.33E-01,1.56496,0.6359691
71.7,3.47E-01,1.57273,0.6614927
71.8,3.34E-01,1.59025,0.6795061
71.9,3.53E-01,1.5488,0.6729774
72,3.25E-01,1.57652,0.6802334
72.1,3.47E-01,1.54529,0.6610805
72.2,3.56E-01,1.56397,0.6746356
72.3,3.50E-01,1.51835,0.6318511
72.4,3.54E-01,1.55787,0.6940961
72.5,3.34E-01,1.56255,0.7287285
72.6,3.46E-01,1.54777,0.7199636
72.7,3.29E-01,1.55688,0.729093
72.8,3.39E-01,1.51783,0.7750883
72.9,3.46E-01,1.55376,0.701637
73,3.27E-01,1.54025,0.7136009
73.1,3.31E-01,1.52928,0.7019836
73.2,3.44E-01,1.54042,0.7057065
73.3,3.60E-01,1.54459,0.7279812
73.4,3.63E-01,1.5731,0.7083932
73.5,3.52E-01,1.54901,0.6668712
73.6,3.49E-01,1.55075,0.6724067
73.7,3.75E-01,1.53612,0.6367179
73.8,3.53E-01,1.5207,0.6008356
73.9,3.56E-01,1.49108,0.631235
74,3.50E-01,1.50663,0.6380944
74.1,3.58E-01,1.50601,0.6336861
74.2,3.59E-01,1.53888,0.6439044
74.3,3.58E-01,1.5337,0.6417557
74.4,3.64E-01,1.54223,0.6300981
74.5,3.58E-01,1.58399,0.7033687
74.6,3.41E-01,1.5995,0.7091795
74.7,3.27E-01,1.63032,0.7206603
74.8,3.37E-01,1.56056,0.7242814
74.9,3.43E-01,1.60966,0.7810193
75,3.40E-01,1.63034,0.7676631
75.1,3.45E-01,1.5948,0.7388333
75.2,3.40E-01,1.59277,0.7083718
75.3,3.51E-01,1.56072,0.6670043
75.4,3.35E-01,1.57584,0.6487535
75.5,3.35E-01,1.59394,0.6494356
75.6,3.37E-01,1.57827,0.6554738
75.7,3.23E-01,1.58595,0.665769
75.8,3.31E-01,1.55002,0.6589014
75.9,3.34E-01,1.52138,0.6188302
76,3.43E-01,1.5436,0.7307284
76.1,3.30E-01,1.56291,0.718051
76.2,3.50E-01,1.50043,0.7366066
76.3,3.39E-01,1.51756,0.7525325
76.4,3.40E-01,1.50913,0.7149613
76.5,3.42E-01,1.54398,0.7413931
76.6,3.46E-01,1.54437,0.7244701
76.7,3.26E-01,1.58504,0.7321066
76.8,3.21E-01,1.59395,0.7626003
76.9,3.24E-01,1.62031,0.7902839
77,3.13E-01,1.64721,0.805838
77.1,2.99E-01,1.64205,0.8371904
77.2,3.15E-01,1.61304,0.829879
77.3,3.12E-01,1.62274,0.8614082
77.4,3.14E-01,1.60986,0.8409011
77.5,3.13E-01,1.59576,0.8481576
77.6,3.09E-01,1.57989,0.832787
77.7,2.98E-01,1.63009,0.8505812
77.8,2.89E-01,1.60825,0.8764522
77.9,3.05E-01,1.57938,0.8554972
78,3.05E-01,1.59405,0.9127592
78.1,3.07E-01,1.60136,0.9316558
78.2,3.16E-01,1.63601,0.8852754
78.3,3.01E-01,1.68132,0.892028
78.4,2.99E-01,1.61867,0.8405352
78.5,3.06E-01,1.61687,0.9293063
78.6,3.07E-01,1.62218,0.9286872
78.7,3.06E-01,1.62416,0.8321018
78.8,3.07E-01,1.57045,0.7584673
78.9,2.98E-01,1.57575,0.7720869
79,2.95E-01,1.54071,0.7534836
79.1,3.09E-01,1.5378,0.728103
79.2,3.12E-01,1.57758,0.7733351
79.3,2.92E-01,1.60382,0.8342333
79.4,3.09E-01,1.58243,0.8353359
79.5,2.91E-01,1.55506,0.840857
79.6,3.05E-01,1.59054,0.804977
79.7,2.95E-01,1.60298,0.7980373
79.8,2.83E-01,1.58404,0.8176125
79.9,3.02E-01,1.61098,0.7715503
80,3.21E-01,1.57188,0.7961699
80.1,3.17E-01,1.57246,0.7802007
80.2,3.16E-01,1.57195,0.7393413
80.3,3.27E-01,1.56348,0.7656864
80.4,3.24E-01,1.5516,0.7061443
80.5,3.17E-01,1.55467,0.7422225
80.6,3.20E-01,1.57242,0.7481081
80.7,3.23E-01,1.53576,0.7424933
80.8,3.26E-01,1.53893,0.7482684
80.9,3.18E-01,1.52102,0.7239318
81,3.28E-01,1.51258,0.732123
81.1,3.22E-01,1.52273,0.7291407
81.2,3.22E-01,1.54434,0.7306512
81.3,3.13E-01,1.56204,0.7701537
81.4,3.10E-01,1.56885,0.7614509
81.5,3.18E-01,1.56609,0.7764456
81.6,3.25E-01,1.57309,0.8273306
81.7,3.04E-01,1.59057,0.8239242
81.8,2.95E-01,1.55577,0.8075418
81.9,2.91E-01,1.5837,0.822516
82,2.91E-01,1.56697,0.8577865
82.1,2.94E-01,1.56652,0.8586285
82.2,3.06E-01,1.52356,0.8906559
82.3,2.89E-01,1.53895,0.8674431
82.4,3.11E-01,1.54226,0.8129935
82.5,3.19E-01,1.51137,0.75349
82.6,3.06E-01,1.51821,0.8015119
82.7,3.08E-01,1.53348,0.7709039
82.8,3.25E-01,1.53928,0.7801615
82.9,3.08E-01,1.55798,0.7987943
83,3.12E-01,1.51199,0.7582763
83.1,3.21E-01,1.53202,0.7421467
83.2,3.14E-01,1.52778,0.7759293
83.3,3.17E-01,1.54563,0.7788436
83.4,3.14E-01,1.54319,0.7584339
83.5,3.14E-01,1.55421,0.7795482
83.6,3.09E-01,1.54166,0.7585933
83.7,3.12E-01,1.55187,0.8244997
83.8,3.15E-01,1.54802,0.742681
83.9,3.26E-01,1.51905,0.7599219
84,3.12E-01,1.54434,0.7373723
84.1,3.23E-01,1.52479,0.7063739
84.2,3.35E-01,1.53411,0.7371749
84.3,3.32E-01,1.55256,0.7393987
84.4,3.22E-01,1.54497,0.7252718
84.5,3.21E-01,1.56494,0.7470543
84.6,3.08E-01,1.55337,0.7399687
84.7,3.07E-01,1.55229,0.7495878
84.8,3.21E-01,1.55135,0.7659659
84.9,3.38E-01,1.54735,0.7612879
85,3.36E-01,1.53136,0.7466447
85.1,3.43E-01,1.50559,0.7611533
85.2,3.22E-01,1.53086,0.7744622
85.3,3.09E-01,1.49832,0.7803906
85.4,2.95E-01,1.5161,0.7797699
85.5,3.26E-01,1.49113,0.7833377
85.6,3.11E-01,1.5459,0.7909207
85.7,3.07E-01,1.5411,0.740107
85.8,3.02E-01,1.52693,0.75811
85.9,2.98E-01,1.55904,0.7699158
86,3.26E-01,1.53252,0.7478245
86.1,3.12E-01,1.55849,0.7259942
86.2,3.14E-01,1.54245,0.7490118
86.3,2.99E-01,1.54843,0.780924
86.4,3.10E-01,1.53543,0.7431905
86.5,2.90E-01,1.56178,0.7590587
86.6,2.97E-01,1.55791,0.7499692
86.7,3.00E-01,1.51887,0.7201065
86.8,3.01E-01,1.5349,0.7215627
86.9,3.12E-01,1.53761,0.7384452
87,3.28E-01,1.51462,0.6989858
87.1,3.14E-01,1.52061,0.6700315
87.2,3.17E-01,1.55973,0.717934
87.3,3.21E-01,1.53316,0.6944162
87.4,3.27E-01,1.52248,0.7331815
87.5,3.19E-01,1.50997,0.7312848
87.6,3.18E-01,1.543,0.7213662
87.7,3.20E-01,1.53276,0.7265515
87.8,3.23E-01,1.52967,0.7491981
87.9,3.20E-01,1.52611,0.6949863
88,2.94E-01,1.53956,0.7507419
88.1,2.88E-01,1.54518,0.7277537
88.2,2.83E-01,1.52427,0.7349086
88.3,2.75E-01,1.51889,0.7318591
88.4,2.80E-01,1.53574,0.7170966
88.5,2.71E-01,1.54135,0.7239521
88.6,2.93E-01,1.5414,0.7019143
88.7,2.88E-01,1.51822,0.7252656
88.8,2.83E-01,1.51769,0.7067766
88.9,2.91E-01,1.51261,0.7090127
89,2.67E-01,1.51483,0.7041141
89.1,2.81E-01,1.51589,0.7107146
89.2,2.79E-01,1.50598,0.7030592
89.3,2.70E-01,1.4959,0.6916074
89.4,2.72E-01,1.48768,0.7250481
89.5,2.69E-01,1.49004,0.6772884
89.6,2.68E-01,1.50187,0.723349
89.7,2.81E-01,1.47095,0.7049884
89.8,2.75E-01,1.50561,0.7423128
89.9,2.75E-01,1.51992,0.7456708
90,2.85E-01,1.49085,0.7435927
90.1,2.92E-01,1.48134,0.7613918
90.2,2.94E-01,1.49076,0.7256823
90.3,2.87E-01,1.51553,0.7498561
90.4,3.17E-01,1.49942,0.7139886
90.5,3.06E-01,1.48329,0.6957213
90.6,2.98E-01,1.50234,0.7088515
90.7,3.10E-01,1.49703,0.7037246
90.8,3.03E-01,1.49643,0.6960652
90.9,3.11E-01,1.52412,0.728094
91,3.19E-01,1.50178,0.7037913
91.1,3.21E-01,1.49729,0.7075195
91.2,3.34E-01,1.5057,0.6664447
91.3,3.09E-01,1.52188,0.6873296
91.4,2.90E-01,1.53633,0.7214102
91.5,2.89E-01,1.50422,0.6598141
91.6,2.86E-01,1.49585,0.6741147
91.7,2.65E-01,1.53439,0.6633319
91.8,2.85E-01,1.51888,0.7016391
91.9,2.92E-01,1.49794,0.6724073
92,2.99E-01,1.47523,0.6905513
92.1,3.02E-01,1.48027,0.6881851
92.2,2.96E-01,1.50732,0.6884572
92.3,2.87E-01,1.4637,0.705624
92.4,2.90E-01,1.47814,0.7092069
92.5,3.00E-01,1.49388,0.6631616
92.6,2.77E-01,1.53666,0.7232442
92.7,2.89E-01,1.54256,0.7248993
92.8,2.79E-01,1.50334,0.6903939
92.9,2.86E-01,1.51319,0.6757513
93,2.90E-01,1.52052,0.6953221
93.1,2.89E-01,1.50713,0.6698406
93.2,2.96E-01,1.51242,0.6976829
93.3,2.95E-01,1.51749,0.6715889
93.4,2.86E-01,1.50636,0.67826
93.5,2.96E-01,1.49392,0.684606
93.6,2.96E-01,1.52265,0.7152609
93.7,3.12E-01,1.52816,0.7004101
93.8,2.98E-01,1.4844,0.689743
93.9,2.82E-01,1.50494,0.7254448
94,2.84E-01,1.48735,0.7248849
94.1,2.89E-01,1.5087,0.738851
94.2,2.99E-01,1.48051,0.7155052
94.3,3.19E-01,1.48368,0.7389084
94.4,2.95E-01,1.51132,0.7644517
94.5,3.13E-01,1.50052,0.7509164
94.6,3.04E-01,1.50761,0.7687984
94.7,2.95E-01,1.50774,0.7367389
94.8,3.13E-01,1.53083,0.7143623
94.9,3.03E-01,1.50753,0.7060239
95,3.01E-01,1.50197,0.7266585
95.1,3.00E-01,1.48807,0.6910065
95.2,2.90E-01,1.48743,0.7153004
95.3,3.07E-01,1.52231,0.7064667
95.4,2.95E-01,1.55478,0.7386906
95.5,2.82E-01,1.52696,0.758342
95.6,2.90E-01,1.53574,0.7143558
95.7,2.72E-01,1.55886,0.7345191
95.8,2.76E-01,1.56728,0.7535462
95.9,2.68E-01,1.5493,0.7168547
96,2.69E-01,1.55705,0.7276353
96.1,2.76E-01,1.59075,0.7604784
96.2,2.56E-01,1.60775,0.760262
96.3,2.58E-01,1.59273,0.8183749
96.4,2.61E-01,1.56402,0.8241401
96.5,2.76E-01,1.5495,0.8230104
96.6,2.74E-01,1.56876,0.7964288
96.7,2.54E-01,1.57343,0.7681201
96.8,2.64E-01,1.54072,0.7715828
96.9,2.71E-01,1.55151,0.7719569
97,2.69E-01,1.54395,0.7641639
97.1,2.69E-01,1.56227,0.7896292
97.2,2.77E-01,1.58836,0.7883096
97.3,2.49E-01,1.57235,0.781665
97.4,2.50E-01,1.56823,0.7527486
97.5,2.43E-01,1.57189,0.7903932
97.6,2.46E-01,1.56391,0.7241492
97.7,2.56E-01,1.55347,0.7527534
97.8,2.36E-01,1.55513,0.7787765
97.9,2.39E-01,1.56596,0.7951255
98,2.51E-01,1.58815,0.7995489
98.1,2.38E-01,1.55755,0.755186
98.2,2.29E-01,1.55123,0.8271558
98.3,2.40E-01,1.55365,0.8664374
98.4,2.41E-01,1.57093,0.8901114
98.5,2.52E-01,1.54939,0.8847815
98.6,2.45E-01,1.58575,0.8868128
98.7,2.34E-01,1.52328,0.8397002
98.8,2.42E-01,1.54284,0.8155866
98.9,2.46E-01,1.55012,0.8714217
99,2.49E-01,1.57928,0.9404885
99.1,2.62E-01,1.55712,0.8827201
99.2,2.44E-01,1.55486,0.8599695
99.3,2.51E-01,1.54642,0.8677258
99.4,2.43E-01,1.55693,0.8253767
99.5,2.47E-01,1.56065,0.8251297
99.6,2.46E-01,1.56811,0.8651267
99.7,2.42E-01,1.55792,0.8510908
99.8,2.30E-01,1.5399,0.8392584
99.9,2.51E-01,1.56248,0.8291005
100,2.52E-01,1.64585,0.8044495
100.1,2.40E-01,1.68744,0.8069214
100.2,2.61E-01,1.69388,0.8421332
100.3,2.61E-01,1.6505,0.8071783
100.4,2.31E-01,1.65665,0.8036156
100.5,2.64E-01,1.6096,0.791565
100.6,2.72E-01,1.65442,0.8044993
100.7,2.75E-01,1.55978,0.7035763
100.8,2.79E-01,1.53609,0.7132444
100.9,2.45E-01,1.6202,0.799286
101,2.66E-01,1.60804,0.8296344
101.1,2.70E-01,1.58145,0.8395073
101.2,2.55E-01,1.57647,0.8145809
101.3,2.44E-01,1.59543,0.8668635
101.4,2.41E-01,1.63143,0.9159145
101.5,2.32E-01,1.58353,0.8432325
101.6,2.43E-01,1.59807,0.8816564
101.7,2.47E-01,1.61328,0.8503186
101.8,2.57E-01,1.62169,0.8888969
101.9,2.55E-01,1.60933,0.877507
102,2.54E-01,1.63233,0.8831133
102.1,2.49E-01,1.60082,0.8741121
102.2,2.59E-01,1.62672,0.8338699
102.3,2.68E-01,1.59952,0.834661
102.4,2.70E-01,1.59676,0.8216948
102.5,2.64E-01,1.56636,0.8010246
102.6,2.63E-01,1.56817,0.9259253
102.7,2.72E-01,1.54905,0.8807302
102.8,2.61E-01,1.58819,0.8674838
102.9,2.43E-01,1.58259,0.8724032
103,2.69E-01,1.56591,0.8795273
103.1,2.84E-01,1.54242,0.8438293
103.2,2.72E-01,1.5432,0.8296887
103.3,2.67E-01,1.53636,0.7965828
103.4,2.80E-01,1.54958,0.7935012
103.5,2.85E-01,1.59306,0.7327939
103.6,2.84E-01,1.60206,0.8313159
103.7,2.88E-01,1.5738,0.8120447
103.8,2.76E-01,1.56437,0.7988609
103.9,2.68E-01,1.54665,0.7683968
104,2.77E-01,1.52698,0.8107843
104.1,2.91E-01,1.57383,0.8254091
104.2,2.88E-01,1.58716,0.8224893
104.3,2.67E-01,1.56164,0.8619581
104.4,2.80E-01,1.53763,0.874522
104.5,2.81E-01,1.55559,0.9077312
104.6,2.93E-01,1.56951,0.8573117
104.7,2.71E-01,1.57661,0.8609257
104.8,2.81E-01,1.54274,0.8114608
104.9,2.84E-01,1.61116,0.8340947
105,2.80E-01,1.59814,0.8554713
105.1,2.62E-01,1.58998,0.8516511
105.2,2.79E-01,1.57928,0.8131459
105.3,2.87E-01,1.58828,0.843138
105.4,2.80E-01,1.59205,0.8796207
105.5,2.62E-01,1.58558,0.8628079
105.6,2.75E-01,1.57723,0.813954
105.7,2.85E-01,1.59446,0.8298006
105.8,2.86E-01,1.61331,0.9000478
105.9,2.78E-01,1.63486,0.8724682
106,2.66E-01,1.6115,0.8743434
106.1,2.78E-01,1.604,0.8633918
106.2,2.83E-01,1.63349,0.8778989
106.3,2.99E-01,1.60742,0.8839588
106.4,2.75E-01,1.61917,0.9003515
106.5,2.74E-01,1.60649,0.844902
106.6,2.83E-01,1.65923,0.8224055
106.7,2.96E-01,1.62182,0.8000391
106.8,3.09E-01,1.60434,0.7821136
106.9,2.82E-01,1.58816,0.7722581
107,2.74E-01,1.61202,0.7533699
107.1,2.64E-01,1.59159,0.7262182
107.2,2.82E-01,1.56329,0.7477599
107.3,2.81E-01,1.51717,0.7580009
107.4,2.82E-01,1.50907,0.723211
107.5,2.72E-01,1.56887,0.7199954
107.6,2.81E-01,1.53936,0.6886866
107.7,2.87E-01,1.53532,0.6802778
107.8,2.76E-01,1.49514,0.6591604
107.9,2.70E-01,1.53489,0.7037159
108,2.67E-01,1.56803,0.6939307
108.1,2.65E-01,1.54942,0.6793188
108.2,2.50E-01,1.55905,0.6747635
108.3,2.81E-01,1.5522,0.6911263
108.4,2.56E-01,1.53976,0.7197139
108.5,2.59E-01,1.55406,0.7385526
108.6,2.83E-01,1.54026,0.7019362
108.7,2.58E-01,1.51862,0.6453472
108.8,2.56E-01,1.53763,0.6617814
108.9,2.77E-01,1.52083,0.6565447
109,2.52E-01,1.57337,0.6946508
109.1,2.49E-01,1.55005,0.7008823
109.2,2.55E-01,1.53709,0.6942087
109.3,2.72E-01,1.54967,0.7076148
109.4,2.82E-01,1.58993,0.7244366
109.5,2.74E-01,1.59259,0.7151471
109.6,2.74E-01,1.56615,0.7010709
109.7,2.65E-01,1.59178,0.7236093
109.8,2.63E-01,1.61629,0.7602439
109.9,2.67E-01,1.62387,0.7421331
110,2.63E-01,1.59885,0.7387458
110.1,2.63E-01,1.61356,0.752296
110.2,2.47E-01,1.628,0.7449749
110.3,2.57E-01,1.57179,0.7071827
110.4,2.58E-01,1.58814,0.7116667
110.5,2.69E-01,1.60066,0.7313651
110.6,2.57E-01,1.61083,0.7344351
110.7,2.74E-01,1.6138,0.7172874
110.8,2.77E-01,1.61397,0.7249199
110.9,2.54E-01,1.62031,0.7736908
111,2.59E-01,1.61767,0.7917256
111.1,2.73E-01,1.56294,0.8097169
111.2,2.93E-01,1.60537,0.8084005
111.3,2.53E-01,1.59744,0.8475662
111.4,2.72E-01,1.5952,0.8305338
111.5,2.62E-01,1.63387,0.8239318
111.6,2.58E-01,1.62961,0.8565443
111.7,2.65E-01,1.59136,0.8222023
111.8,2.62E-01,1.60893,0.8187185
111.9,2.48E-01,1.63857,0.8330177
112,2.50E-01,1.6093,0.8502921
112.1,2.47E-01,1.62223,0.7878771
112.2,2.55E-01,1.66705,0.8828195
112.3,2.40E-01,1.60984,0.879029
112.4,2.57E-01,1.63629,0.8682763
112.5,2.47E-01,1.66897,0.8967538
112.6,2.29E-01,1.63829,0.8897958
112.7,2.25E-01,1.61514,0.8710112
112.8,2.39E-01,1.6279,0.9247804
112.9,2.40E-01,1.6187,0.8933034
113,2.27E-01,1.62418,0.9115515
113.1,2.40E-01,1.60338,0.9300994
113.2,2.33E-01,1.61144,0.9153976
113.3,2.47E-01,1.57948,0.9481737
113.4,2.49E-01,1.5798,0.9104193
113.5,2.31E-01,1.62296,0.9412746
113.6,2.28E-01,1.60623,0.9457275
113.7,2.24E-01,1.64503,0.950869
113.8,2.37E-01,1.68341,0.8996173
113.9,2.24E-01,1.65417,0.9236373
114,2.33E-01,1.66525,0.8920364
114.1,2.38E-01,1.66944,0.8608419
114.2,2.32E-01,1.6785,0.8283755
114.3,2.33E-01,1.65187,0.8444383
114.4,2.37E-01,1.598,0.8498712
114.5,2.42E-01,1.63339,0.8469373
114.6,2.37E-01,1.57327,0.869322
114.7,2.45E-01,1.58024,0.8719329
114.8,2.44E-01,1.59161,0.8669523
114.9,2.42E-01,1.57747,0.8166478
115,2.45E-01,1.5687,0.8127674
115.1,2.44E-01,1.55214,0.8008677
115.2,2.48E-01,1.55757,0.7970816
115.3,2.50E-01,1.56654,0.7889559
115.4,2.49E-01,1.55439,0.7756437
115.5,2.48E-01,1.53075,0.7552767
115.6,2.55E-01,1.56574,0.796104
115.7,2.40E-01,1.5749,0.7833881
115.8,2.43E-01,1.59305,0.8145491
115.9,2.45E-01,1.57946,0.7764202
116,2.47E-01,1.56763,0.7889813
116.1,2.43E-01,1.56597,0.7469202
116.2,2.52E-01,1.58235,0.7669504
116.3,2.43E-01,1.56439,0.7919394
116.4,2.39E-01,1.55671,0.7818755
116.5,2.35E-01,1.55484,0.7990593
116.6,2.35E-01,1.55217,0.7799042
116.7,2.30E-01,1.56093,0.7968308
116.8,2.42E-01,1.56504,0.8208285
116.9,2.44E-01,1.56156,0.8113251
117,2.31E-01,1.58493,0.804411
117.1,2.34E-01,1.57352,0.8201225
117.2,2.31E-01,1.60211,0.8180193
117.3,2.32E-01,1.5953,0.7899835
117.4,2.28E-01,1.59927,0.8332697
117.5,2.40E-01,1.60401,0.845331
117.6,2.44E-01,1.63446,0.8573763
117.7,2.34E-01,1.58723,0.8128755
117.8,2.45E-01,1.5815,0.8124151
117.9,2.62E-01,1.61009,0.8257123
118,2.48E-01,1.62033,0.8513678
118.1,2.55E-01,1.57651,0.8043378
118.2,2.69E-01,1.59989,0.8288049
118.3,2.49E-01,1.60154,0.8173819
118.4,2.48E-01,1.60901,0.7931569
118.5,2.38E-01,1.64038,0.8243503
118.6,2.49E-01,1.64099,0.8433763
118.7,2.61E-01,1.64591,0.8778377
118.8,2.62E-01,1.68868,0.8109269
118.9,2.62E-01,1.67318,0.8527187
119,2.68E-01,1.6868,0.865071
119.1,2.70E-01,1.66102,0.8334767
119.2,2.75E-01,1.64643,0.8759035
119.3,2.78E-01,1.67876,0.8778027
119.4,2.59E-01,1.66291,0.907985
119.5,2.71E-01,1.63184,0.8754752
119.6,2.61E-01,1.6368,0.8542661
119.7,2.63E-01,1.63261,0.8078155
119.8,2.69E-01,1.60253,0.804344
119.9,2.61E-01,1.63886,0.8119367
120,2.72E-01,1.56694,0.7318645
120.1,2.74E-01,1.51492,0.7243212
120.2,2.88E-01,1.52903,0.7636681
120.3,2.68E-01,1.55349,0.7781147
120.4,2.89E-01,1.53998,0.7173095
120.5,2.93E-01,1.54736,0.7302516
120.6,3.00E-01,1.53517,0.7396458
120.7,2.93E-01,1.52205,0.7387105
120.8,2.94E-01,1.55492,0.7630565
120.9,2.75E-01,1.55459,0.7701175
121,2.73E-01,1.55935,0.7940863
121.1,2.71E-01,1.55452,0.7945215
121.2,2.76E-01,1.5518,0.8087915
121.3,2.70E-01,1.56631,0.8005431
121.4,2.84E-01,1.57722,0.8143512
121.5,2.68E-01,1.57333,0.8329694
121.6,2.73E-01,1.58078,0.8235416
121.7,2.80E-01,1.55604,0.8166326
121.8,2.89E-01,1.57287,0.8077802
121.9,2.70E-01,1.57755,0.8208663
122,2.72E-01,1.61619,0.8129059
122.1,2.77E-01,1.56788,0.772137
122.2,2.77E-01,1.5844,0.8116354
122.3,2.73E-01,1.57046,0.8190221
122.4,2.73E-01,1.59998,0.813349
122.5,2.84E-01,1.59124,0.7861809
122.6,2.71E-01,1.59327,0.8104911
122.7,2.66E-01,1.58742,0.7940049
122.8,2.69E-01,1.61366,0.7712527
122.9,2.63E-01,1.58734,0.7697006
123,2.73E-01,1.58334,0.8047063
123.1,2.62E-01,1.61678,0.8285589
123.2,2.47E-01,1.68454,0.897087
123.3,2.49E-01,1.6725,0.884665
123.4,2.62E-01,1.64972,0.8420516
123.5,2.47E-01,1.64801,0.9127713
123.6,2.50E-01,1.62741,0.8732318
123.7,2.55E-01,1.61545,0.8582081
123.8,2.76E-01,1.61867,0.840351
123.9,2.59E-01,1.61774,0.8954663
124,2.61E-01,1.62565,0.880158
124.1,2.52E-01,1.61785,0.8530356
124.2,2.54E-01,1.63439,0.8686419
124.3,2.68E-01,1.67725,0.8698493
124.4,2.52E-01,1.64841,0.8835956
124.5,2.49E-01,1.65853,0.8866708
124.6,2.63E-01,1.61408,0.9000292
124.7,2.88E-01,1.64062,0.8840616
124.8,2.54E-01,1.66523,0.8934463
124.9,2.76E-01,1.66851,0.9131992
125,2.60E-01,1.68661,1.0141314
125.1,2.56E-01,1.71261,0.9995589
125.2,2.61E-01,1.69868,0.9187939
125.3,2.50E-01,1.71116,0.9106716
125.4,2.62E-01,1.7409,0.9037754
125.5,2.95E-01,1.75797,0.922576
125.6,2.74E-01,1.77375,0.9373536
125.7,2.91E-01,1.76668,0.9113188
125.8,2.70E-01,1.77157,0.9652629
125.9,2.81E-01,1.78299,1.0148191
126,2.75E-01,1.75468,0.966655
126.1,2.79E-01,1.75243,0.9617435
126.2,2.81E-01,1.73282,0.9442839
126.3,2.60E-01,1.75832,0.9845629
126.4,2.78E-01,1.73585,0.9536134
126.5,2.64E-01,1.77215,0.9395137
126.6,2.71E-01,1.74051,0.9541177
126.7,2.85E-01,1.73046,0.931464
126.8,2.82E-01,1.68267,0.8978341
126.9,2.87E-01,1.72238,0.9845598
127,2.88E-01,1.7724,0.9473597
127.1,2.70E-01,1.7789,0.9077571
127.2,2.66E-01,1.74439,0.8055469
127.3,2.75E-01,1.79653,0.8781614
127.4,2.73E-01,1.8004,0.928696
127.5,2.74E-01,1.70982,0.8285131
127.6,2.60E-01,1.69556,0.8330018
127.7,2.73E-01,1.68456,0.817322
127.8,2.65E-01,1.70753,0.8132859
127.9,2.39E-01,1.75533,0.8703574
128,2.53E-01,1.73825,0.8859028
128.1,2.46E-01,1.71634,0.9275455
128.2,2.40E-01,1.71206,0.9131852
