Time (ns),Native contact,Rg (nm),RMSD (nm)
62.8,5.22E-01,1.41445,0.726743
62.9,5.28E-01,1.39553,0.6927019
63,5.50E-01,1.35308,0.6829757
63.1,5.30E-01,1.3599,0.595718
63.2,5.11E-01,1.3468,0.5715399
63.3,5.27E-01,1.33152,0.5724531
63.4,5.01E-01,1.38352,0.6357643
63.5,4.62E-01,1.39671,0.6243398
63.6,4.88E-01,1.40842,0.7524129
63.7,4.86E-01,1.42178,0.7174717
63.8,4.93E-01,1.44503,0.7866392
63.9,4.80E-01,1.43904,0.8353528
64,4.86E-01,1.4374,0.8529849
64.1,5.04E-01,1.41339,0.7659764
64.2,4.96E-01,1.44266,0.8098445
64.3,4.95E-01,1.43151,0.8144545
64.4,5.15E-01,1.44565,0.8524228
64.5,5.35E-01,1.43421,0.825418
64.6,5.22E-01,1.40884,0.7504544
64.7,5.04E-01,1.40176,0.730626
64.8,5.09E-01,1.32959,0.6517561
64.9,4.83E-01,1.40121,0.6436988
65,4.85E-01,1.38922,0.7018998
65.1,5.04E-01,1.40967,0.737154
65.2,5.05E-01,1.40966,0.7507294
65.3,5.30E-01,1.37769,0.6346804
65.4,5.10E-01,1.37328,0.6036514
65.5,5.30E-01,1.39529,0.6536715
65.6,5.15E-01,1.43204,0.7978814
65.7,4.97E-01,1.42338,0.8284874
65.8,5.05E-01,1.4086,0.833358
65.9,5.13E-01,1.37907,0.8394057
66,5.09E-01,1.36477,0.8673258
66.1,5.16E-01,1.38744,0.8359331
66.2,4.86E-01,1.42438,0.8343542
66.3,4.65E-01,1.36454,0.8697941
66.4,4.23E-01,1.36333,0.8148581
66.5,4.34E-01,1.42627,0.8090339
66.6,4.35E-01,1.41029,0.729881
66.7,3.83E-01,1.45513,0.7132625
66.8,4.01E-01,1.46672,0.750435
66.9,4.10E-01,1.45661,0.7192385
67,4.19E-01,1.46734,0.8754895
67.1,4.12E-01,1.44439,0.9046895
67.2,4.36E-01,1.45089,0.8498631
67.3,4.25E-01,1.49075,0.8246891
67.4,4.22E-01,1.50454,0.7816917
67.5,4.23E-01,1.45111,0.7242387
67.6,4.48E-01,1.40903,0.7053356
67.7,4.25E-01,1.43301,0.7663155
67.8,3.99E-01,1.46042,0.7735048
67.9,4.19E-01,1.46472,0.7365973
68,3.83E-01,1.44403,0.6758751
68.1,3.90E-01,1.41833,0.6713973
68.2,4.07E-01,1.3851,0.7166794
68.3,3.83E-01,1.42951,0.7875694
68.4,3.57E-01,1.43696,0.753745
68.5,3.94E-01,1.45696,0.7285671
68.6,3.78E-01,1.49456,0.7833859
68.7,4.06E-01,1.48838,0.7284189
68.8,4.05E-01,1.43362,0.7208014
68.9,4.14E-01,1.44473,0.741801
69,4.00E-01,1.40614,0.7270305
69.1,4.42E-01,1.41459,0.6929358
69.2,4.18E-01,1.34477,0.7052841
69.3,4.25E-01,1.3347,0.691049
69.4,4.36E-01,1.3136,0.6607273
69.5,4.13E-01,1.31103,0.7361338
69.6,3.89E-01,1.33006,0.6793607
69.7,4.25E-01,1.35422,0.6987605
69.8,4.05E-01,1.38851,0.6830701
69.9,4.12E-01,1.32994,0.6766239
70,3.93E-01,1.34486,0.7071599
70.1,4.09E-01,1.35694,0.6859074
70.2,3.86E-01,1.34248,0.6935052
70.3,3.91E-01,1.33509,0.7190579
70.4,3.92E-01,1.3323,0.7268494
70.5,4.24E-01,1.373,0.7937697
70.6,4.09E-01,1.37507,0.7438172
70.7,4.04E-01,1.36689,0.782774
70.8,3.86E-01,1.40259,0.7510793
70.9,4.23E-01,1.40751,0.8238325
71,4.12E-01,1.42568,0.857302
71.1,4.15E-01,1.39894,0.7616863
71.2,4.05E-01,1.4173,0.8514743
71.3,4.23E-01,1.44562,0.8632234
71.4,3.95E-01,1.44157,0.8223715
71.5,4.14E-01,1.43184,0.7308867
71.6,4.23E-01,1.37988,0.6536464
71.7,4.38E-01,1.36848,0.6437903
71.8,4.32E-01,1.35682,0.6310186
71.9,4.26E-01,1.35881,0.6679525
72,4.18E-01,1.37253,0.6974682
72.1,4.16E-01,1.44215,0.6771665
72.2,4.11E-01,1.41386,0.6754686
72.3,4.27E-01,1.39085,0.5926911
72.4,4.16E-01,1.39143,0.5741029
72.5,4.00E-01,1.35705,0.551209
72.6,4.03E-01,1.38252,0.5704324
72.7,4.25E-01,1.33434,0.5888006
72.8,4.20E-01,1.33436,0.5791857
72.9,4.33E-01,1.37085,0.6058206
73,4.21E-01,1.35178,0.6426445
73.1,4.05E-01,1.36721,0.6276392
73.2,4.14E-01,1.37865,0.6708583
73.3,4.33E-01,1.33881,0.6658015
73.4,4.03E-01,1.32634,0.6435372
73.5,4.22E-01,1.32387,0.6112301
73.6,4.13E-01,1.34292,0.5931015
73.7,4.12E-01,1.36657,0.6791633
73.8,4.11E-01,1.34659,0.7114062
73.9,4.10E-01,1.35688,0.6984116
74,4.08E-01,1.37498,0.7287751
74.1,3.95E-01,1.3999,0.673752
74.2,3.96E-01,1.40731,0.6929208
74.3,4.21E-01,1.44443,0.7451078
74.4,3.90E-01,1.44436,0.7800788
74.5,3.79E-01,1.45948,0.8263997
74.6,3.76E-01,1.43379,0.8615623
74.7,4.14E-01,1.42081,0.8351948
74.8,4.45E-01,1.50377,0.917917
74.9,4.11E-01,1.51899,0.9948947
75,4.09E-01,1.4918,0.9946824
75.1,4.04E-01,1.509,0.954298
75.2,4.24E-01,1.43104,0.9238524
75.3,4.14E-01,1.41841,0.8950879
75.4,3.86E-01,1.45979,0.9001705
75.5,3.81E-01,1.44592,0.8371462
75.6,4.03E-01,1.42091,0.8572971
75.7,4.18E-01,1.39969,0.8691971
75.8,4.01E-01,1.45557,0.8719473
75.9,3.53E-01,1.47571,0.8854101
76,3.76E-01,1.46801,0.8582855
76.1,3.71E-01,1.43668,0.8919346
76.2,4.24E-01,1.41025,0.8755188
76.3,4.11E-01,1.45617,0.8438132
76.4,3.96E-01,1.49937,0.8858092
76.5,3.57E-01,1.54973,1.0192041
76.6,3.79E-01,1.49269,0.9702388
76.7,3.81E-01,1.44945,0.9311929
76.8,3.61E-01,1.46323,0.9861456
76.9,3.71E-01,1.45377,0.9443686
77,3.61E-01,1.44229,1.0086703
77.1,3.63E-01,1.42812,0.9760277
77.2,3.63E-01,1.43871,0.9259594
77.3,3.61E-01,1.44764,0.9087487
77.4,3.67E-01,1.43776,0.9039684
77.5,3.76E-01,1.40078,0.8392212
77.6,3.77E-01,1.4638,0.8760583
77.7,3.87E-01,1.43189,0.8416117
77.8,3.84E-01,1.41883,0.8228393
77.9,3.50E-01,1.43947,0.8885402
78,3.73E-01,1.43175,0.9222558
78.1,4.18E-01,1.40593,0.9384872
78.2,3.93E-01,1.41376,0.9447556
78.3,4.14E-01,1.39523,0.9110196
78.4,4.16E-01,1.43302,0.8833632
78.5,4.11E-01,1.44201,0.8924195
78.6,3.93E-01,1.43105,0.9021531
78.7,3.98E-01,1.49151,0.95266
78.8,3.98E-01,1.45067,0.8952687
78.9,3.80E-01,1.44622,0.9587943
79,3.78E-01,1.46372,0.9664633
79.1,3.94E-01,1.44998,0.9513016
79.2,3.89E-01,1.39466,0.9862873
79.3,4.02E-01,1.4157,0.950744
79.4,3.96E-01,1.42755,0.9482058
79.5,4.22E-01,1.44434,0.933587
79.6,4.33E-01,1.47737,0.9672209
79.7,4.17E-01,1.50078,0.9344387
79.8,4.28E-01,1.44281,0.8675398
79.9,4.53E-01,1.45374,0.9390281
80,4.33E-01,1.44308,0.923821
80.1,4.14E-01,1.41237,0.9297845
80.2,4.30E-01,1.4095,0.8981462
80.3,4.42E-01,1.3898,0.9863386
80.4,4.23E-01,1.41177,0.9490419
80.5,4.18E-01,1.39021,0.9696603
80.6,4.20E-01,1.43258,0.9439772
80.7,4.19E-01,1.45315,0.9717091
80.8,4.27E-01,1.46423,0.9807957
80.9,4.10E-01,1.45152,1.0057476
81,4.42E-01,1.40938,0.9127328
81.1,4.39E-01,1.42372,0.8826013
81.2,4.39E-01,1.41409,0.894892
81.3,4.37E-01,1.44074,0.9270234
81.4,4.65E-01,1.4131,0.8778042
81.5,4.62E-01,1.42456,0.9041588
81.6,4.53E-01,1.40969,0.8892319
81.7,4.54E-01,1.41598,0.9320977
81.8,4.71E-01,1.40451,0.9177573
81.9,4.58E-01,1.37091,0.9460503
82,4.44E-01,1.35626,0.9421233
82.1,4.79E-01,1.34968,0.9633682
82.2,4.69E-01,1.38229,0.9674143
82.3,4.43E-01,1.37698,0.9255604
82.4,4.45E-01,1.3773,0.9199166
82.5,4.56E-01,1.41159,0.9724679
82.6,4.21E-01,1.41148,0.9414973
82.7,4.57E-01,1.34118,0.9611545
82.8,4.50E-01,1.34938,0.9204493
82.9,4.30E-01,1.35701,0.9629507
83,4.60E-01,1.37916,0.9835299
83.1,4.48E-01,1.38186,0.9987156
83.2,4.26E-01,1.37851,0.974743
83.3,4.03E-01,1.3588,0.9868361
83.4,4.23E-01,1.37442,0.9655663
83.5,4.13E-01,1.39245,0.9780979
83.6,4.53E-01,1.40107,0.9844049
83.7,4.55E-01,1.39581,0.9769298
83.8,4.62E-01,1.38054,0.9683377
83.9,4.40E-01,1.35565,0.9601786
84,4.63E-01,1.37432,0.9712266
84.1,4.74E-01,1.34435,0.924183
84.2,4.96E-01,1.33418,0.9744974
84.3,4.65E-01,1.35261,0.9639088
84.4,4.58E-01,1.34343,0.9527038
84.5,4.41E-01,1.3576,0.932736
84.6,4.47E-01,1.40308,0.9569527
84.7,4.74E-01,1.33348,0.9387257
84.8,4.75E-01,1.35183,0.9133685
84.9,4.50E-01,1.31838,0.8865237
85,4.62E-01,1.33336,0.927421
85.1,4.56E-01,1.33743,0.9092977
85.2,4.45E-01,1.34087,0.9442071
85.3,4.44E-01,1.3374,0.9525043
85.4,4.58E-01,1.37693,0.9221755
85.5,4.58E-01,1.34799,0.9257568
85.6,4.63E-01,1.33737,0.9319556
85.7,4.72E-01,1.36124,0.9735357
85.8,5.05E-01,1.37382,0.9600592
85.9,5.03E-01,1.3581,0.9362497
86,4.91E-01,1.33363,0.9406671
86.1,4.76E-01,1.31835,0.9782522
86.2,4.68E-01,1.34769,0.9720328
86.3,4.74E-01,1.34584,0.9435416
86.4,4.78E-01,1.33191,0.956353
86.5,4.98E-01,1.35076,0.9789909
86.6,5.04E-01,1.34952,0.9626519
86.7,4.86E-01,1.36506,0.9630305
86.8,4.98E-01,1.40716,1.007267
86.9,4.81E-01,1.38851,0.9282776
87,4.70E-01,1.36477,0.9525873
87.1,4.42E-01,1.38352,0.9377652
87.2,4.27E-01,1.40761,0.9476597
87.3,4.32E-01,1.39601,0.9654741
87.4,4.74E-01,1.40233,0.957509
87.5,4.82E-01,1.40962,0.9742399
87.6,4.78E-01,1.404,0.920779
87.7,4.89E-01,1.42142,0.9524273
87.8,4.65E-01,1.39542,0.9612671
87.9,4.66E-01,1.3715,0.9564627
88,4.91E-01,1.37726,0.9603084
88.1,4.68E-01,1.36661,0.9459304
88.2,4.82E-01,1.40742,0.9572302
88.3,4.98E-01,1.41086,0.9700726
88.4,4.78E-01,1.36484,0.9824985
88.5,4.64E-01,1.40233,1.0047379
88.6,4.75E-01,1.37557,0.9880813
88.7,4.78E-01,1.37722,0.9690654
88.8,4.50E-01,1.35132,0.9401358
88.9,4.29E-01,1.39015,0.981093
89,4.47E-01,1.3584,0.9698933
89.1,4.57E-01,1.39114,0.934213
89.2,4.68E-01,1.34043,0.9055932
89.3,4.67E-01,1.38306,0.9884713
89.4,4.86E-01,1.39256,0.9905953
89.5,4.93E-01,1.38988,0.9800686
89.6,4.77E-01,1.40704,0.992445
89.7,4.82E-01,1.38757,0.961504
89.8,4.81E-01,1.35526,0.9550475
89.9,4.69E-01,1.35418,0.99686
90,4.60E-01,1.34067,0.9806768
90.1,4.53E-01,1.37115,0.9645909
90.2,4.61E-01,1.3574,0.9585077
90.3,4.47E-01,1.3618,0.9732657
90.4,4.56E-01,1.35201,0.9560764
90.5,4.56E-01,1.35719,0.9364962
90.6,4.54E-01,1.35778,0.9304553
90.7,4.67E-01,1.35664,0.9487184
90.8,4.34E-01,1.37129,0.9175827
90.9,4.53E-01,1.40502,0.9658923
91,4.46E-01,1.37375,0.9954376
91.1,4.58E-01,1.37036,1.0023267
91.2,4.45E-01,1.34108,1.0183759
91.3,4.36E-01,1.38286,1.0222094
91.4,4.32E-01,1.35481,0.9695231
91.5,4.27E-01,1.38705,1.0513482
91.6,4.56E-01,1.38801,1.0167246
91.7,4.43E-01,1.38424,1.0433189
91.8,4.50E-01,1.37513,1.0310988
91.9,4.12E-01,1.3783,1.0335598
92,4.37E-01,1.33167,1.0148007
92.1,4.10E-01,1.33746,1.0493994
92.2,4.26E-01,1.33055,0.9853963
92.3,4.33E-01,1.35745,0.9996147
92.4,4.77E-01,1.3715,0.9924697
92.5,4.84E-01,1.39767,1.0038097
92.6,4.63E-01,1.36881,0.9439496
92.7,4.66E-01,1.39096,0.9585626
92.8,4.52E-01,1.41111,0.9876093
92.9,4.69E-01,1.38954,1.0143945
93,4.44E-01,1.39779,1.0113604
93.1,4.62E-01,1.38231,0.9749205
93.2,4.49E-01,1.33729,0.9159388
93.3,4.08E-01,1.39562,0.9147543
93.4,4.26E-01,1.40827,0.9362336
93.5,4.45E-01,1.39277,0.9506495
93.6,4.65E-01,1.41677,0.9936371
93.7,4.40E-01,1.41002,0.9179602
93.8,4.59E-01,1.41565,0.9274264
93.9,4.44E-01,1.42805,0.943346
94,4.67E-01,1.40548,0.9399415
94.1,4.66E-01,1.39681,0.9429783
94.2,4.45E-01,1.35657,0.9495023
94.3,4.34E-01,1.39637,0.9335029
94.4,4.40E-01,1.41471,0.9519895
94.5,4.80E-01,1.38972,0.9541599
94.6,4.71E-01,1.38238,0.9582953
94.7,4.77E-01,1.3576,0.9179367
94.8,4.52E-01,1.34758,0.9560031
94.9,4.78E-01,1.37056,0.9298808
95,4.48E-01,1.4057,0.9305122
95.1,4.65E-01,1.39192,0.9656705
95.2,4.45E-01,1.37341,1.0013208
95.3,4.72E-01,1.3661,0.9626329
95.4,4.75E-01,1.37473,0.96536
95.5,4.63E-01,1.35845,0.9657415
95.6,4.54E-01,1.381,0.9069887
95.7,4.81E-01,1.41415,0.9228863
95.8,4.89E-01,1.36196,0.8603026
95.9,4.93E-01,1.36949,0.8853916
96,4.95E-01,1.35892,0.9111653
96.1,4.85E-01,1.35439,0.9205259
96.2,4.66E-01,1.3229,0.8981308
96.3,4.60E-01,1.34019,0.9129369
96.4,4.68E-01,1.3162,0.9475297
96.5,4.79E-01,1.36945,0.9895231
96.6,4.68E-01,1.36513,0.9876623
96.7,4.65E-01,1.39726,0.9758261
96.8,4.82E-01,1.34114,0.9546251
96.9,4.62E-01,1.31672,0.9840098
97,4.72E-01,1.3433,0.9255295
97.1,4.86E-01,1.35194,0.9422926
97.2,4.81E-01,1.35917,0.9244734
97.3,4.85E-01,1.39242,0.9399274
97.4,4.92E-01,1.37632,0.9376448
97.5,4.62E-01,1.39147,1.0061877
97.6,4.61E-01,1.37686,0.986852
97.7,4.59E-01,1.37617,0.9392776
97.8,4.73E-01,1.35162,0.8916539
97.9,4.52E-01,1.36861,0.9601778
98,4.57E-01,1.38176,0.9739434
98.1,4.30E-01,1.39823,0.9724011
98.2,4.54E-01,1.37655,0.9821722
98.3,4.50E-01,1.36868,0.9597652
98.4,4.47E-01,1.40894,1.0124698
98.5,4.84E-01,1.40265,0.9273206
98.6,4.96E-01,1.38941,0.964628
98.7,4.62E-01,1.3997,0.9681466
98.8,4.69E-01,1.38438,0.9139118
98.9,4.54E-01,1.39251,0.9441854
99,4.57E-01,1.37156,0.9061075
99.1,4.81E-01,1.36405,0.9454342
99.2,4.49E-01,1.38746,1.0064018
99.3,4.58E-01,1.36665,0.9799303
99.4,4.74E-01,1.3689,0.945576
99.5,4.63E-01,1.40011,0.9630755
99.6,4.71E-01,1.37269,0.8707828
99.7,4.40E-01,1.37515,0.8995803
99.8,4.37E-01,1.41198,0.8764962
99.9,4.26E-01,1.51708,0.9544232
100,4.39E-01,1.46241,0.9314651
100.1,4.41E-01,1.45094,0.8983438
100.2,4.47E-01,1.41554,0.9153046
100.3,4.36E-01,1.43132,0.9543304
100.4,4.55E-01,1.41968,0.9062381
100.5,4.34E-01,1.39253,0.964558
100.6,4.73E-01,1.41615,0.9410616
100.7,4.86E-01,1.43992,0.9822056
100.8,4.94E-01,1.40189,0.9539618
100.9,4.82E-01,1.45227,1.0773729
101,4.91E-01,1.4914,0.9989983
101.1,4.63E-01,1.55893,0.9566567
101.2,4.67E-01,1.53321,0.9557903
101.3,4.90E-01,1.42187,0.8813668
101.4,4.60E-01,1.50602,0.8961838
101.5,4.61E-01,1.44791,0.8538082
101.6,4.24E-01,1.46914,0.8643332
101.7,4.46E-01,1.4338,0.8827227
101.8,4.27E-01,1.4201,0.8346554
101.9,4.37E-01,1.39402,0.8293506
102,4.32E-01,1.40385,0.8310678
102.1,4.12E-01,1.45573,0.8477727
102.2,4.03E-01,1.49342,0.9169536
102.3,3.94E-01,1.49685,0.8809577
102.4,4.15E-01,1.47577,0.9591534
102.5,4.12E-01,1.44592,0.8230354
102.6,4.08E-01,1.49074,0.8972737
102.7,4.14E-01,1.46173,0.8205682
102.8,3.97E-01,1.46814,0.9208463
102.9,3.93E-01,1.50948,0.962071
103,4.02E-01,1.4493,0.8781471
103.1,4.06E-01,1.47932,0.9560026
103.2,3.90E-01,1.45551,0.9908627
103.3,3.93E-01,1.47324,1.0320556
103.4,3.80E-01,1.5166,1.1665521
103.5,3.93E-01,1.49618,1.1389997
103.6,3.76E-01,1.43691,1.0803434
103.7,3.95E-01,1.4789,1.0708876
103.8,3.54E-01,1.4429,1.1341931
103.9,3.72E-01,1.40663,0.9895004
104,3.86E-01,1.43227,1.0084282
104.1,3.87E-01,1.42423,1.034857
104.2,3.78E-01,1.4368,1.0031265
104.3,3.69E-01,1.44344,1.0339314
104.4,3.62E-01,1.45769,1.0145772
104.5,3.75E-01,1.49172,0.9521148
104.6,3.85E-01,1.45989,0.9482766
104.7,3.81E-01,1.43462,0.9596605
104.8,3.78E-01,1.40515,0.9018121
104.9,3.83E-01,1.42817,0.8832766
105,3.77E-01,1.40244,0.9210461
105.1,3.86E-01,1.42703,0.9348434
105.2,3.77E-01,1.4585,0.890732
105.3,3.98E-01,1.43942,0.9161394
105.4,3.87E-01,1.41957,0.9384902
105.5,4.00E-01,1.37695,0.9502454
105.6,3.81E-01,1.39172,0.9354013
105.7,3.63E-01,1.44697,1.0575125
105.8,3.37E-01,1.52664,1.0548059
105.9,3.49E-01,1.4705,0.9987644
106,3.49E-01,1.44704,0.9620852
106.1,3.64E-01,1.45987,0.9741093
106.2,3.36E-01,1.45601,1.025962
106.3,3.16E-01,1.48678,1.0643125
106.4,3.69E-01,1.41249,1.0628633
106.5,3.18E-01,1.4528,1.0787704
106.6,3.14E-01,1.47925,1.0875777
106.7,3.47E-01,1.42947,1.0524009
106.8,3.57E-01,1.4258,1.0625938
106.9,3.64E-01,1.39727,1.021229
107,3.35E-01,1.35654,1.0328127
107.1,3.38E-01,1.39021,1.0166034
107.2,3.92E-01,1.4002,1.0035715
107.3,3.75E-01,1.42001,0.9587669
107.4,3.70E-01,1.3997,1.0189413
107.5,3.97E-01,1.38124,0.9965694
107.6,4.12E-01,1.41271,0.9316242
107.7,3.98E-01,1.38631,0.9107905
107.8,3.80E-01,1.33043,0.8956043
107.9,4.07E-01,1.32661,0.8876249
108,3.98E-01,1.35029,0.934603
108.1,3.70E-01,1.35951,0.9997373
108.2,3.65E-01,1.31982,1.0186884
108.3,4.19E-01,1.34786,1.0020587
108.4,4.16E-01,1.31287,0.9346218
108.5,4.06E-01,1.33075,0.9312963
108.6,4.32E-01,1.34539,0.8721455
108.7,4.26E-01,1.31254,0.8741644
108.8,4.36E-01,1.30941,0.8845047
108.9,4.32E-01,1.33278,0.9072472
109,4.37E-01,1.32037,0.8730537
109.1,4.25E-01,1.37784,0.8519626
109.2,4.24E-01,1.37125,0.8281229
109.3,4.03E-01,1.36036,0.8290201
109.4,4.13E-01,1.35371,0.9098061
109.5,4.17E-01,1.34168,0.9310766
109.6,4.01E-01,1.32506,0.9488156
109.7,3.98E-01,1.31126,0.9633875
109.8,4.03E-01,1.33047,0.9564776
109.9,3.67E-01,1.3418,0.9769741
110,4.08E-01,1.31639,0.974146
110.1,4.09E-01,1.32068,0.9688916
110.2,4.05E-01,1.30566,0.9685571
110.3,4.11E-01,1.31902,0.983461
110.4,3.95E-01,1.31845,0.9607347
110.5,4.14E-01,1.34444,0.9702247
110.6,4.24E-01,1.31843,0.9376991
110.7,4.02E-01,1.2896,0.9746796
110.8,4.03E-01,1.32967,0.9923839
110.9,4.03E-01,1.31335,0.9794942
111,4.08E-01,1.34559,0.9078586
111.1,4.21E-01,1.35218,0.870066
111.2,4.11E-01,1.30944,0.9534762
111.3,3.97E-01,1.33587,0.998311
111.4,4.13E-01,1.33237,0.9920989
111.5,4.11E-01,1.31704,0.8896832
111.6,4.22E-01,1.32823,0.9096125
111.7,4.17E-01,1.33362,0.958955
111.8,3.77E-01,1.33285,0.9846659
111.9,3.96E-01,1.34668,0.9423907
112,4.05E-01,1.32362,0.952013
112.1,4.02E-01,1.32085,0.9473116
112.2,4.01E-01,1.31204,0.8927705
112.3,3.87E-01,1.30224,0.9738653
112.4,3.75E-01,1.32112,0.9370499
112.5,3.86E-01,1.31341,0.9127958
112.6,3.88E-01,1.34057,0.8550478
112.7,3.86E-01,1.32605,0.9176921
112.8,4.02E-01,1.32424,0.8587552
112.9,3.98E-01,1.34116,0.8522255
113,3.94E-01,1.35087,0.9116588
113.1,3.93E-01,1.36753,0.9143851
113.2,4.01E-01,1.3516,0.8380901
113.3,3.95E-01,1.32948,0.8490756
113.4,3.95E-01,1.33665,0.8701462
113.5,3.90E-01,1.34577,0.9208034
113.6,4.00E-01,1.3105,0.9350838
113.7,3.75E-01,1.31299,0.9583801
113.8,4.10E-01,1.32594,0.9284609
113.9,4.35E-01,1.33173,0.9002007
114,4.28E-01,1.34313,0.9092648
114.1,4.21E-01,1.32879,0.8929067
114.2,4.40E-01,1.28753,0.8548458
114.3,4.19E-01,1.28941,0.8690269
114.4,4.19E-01,1.31335,0.8729155
114.5,4.16E-01,1.32658,0.8602499
114.6,4.00E-01,1.33403,0.8719616
114.7,4.17E-01,1.32262,0.8290873
114.8,4.26E-01,1.34032,0.8866792
114.9,4.09E-01,1.34931,0.9154384
115,4.25E-01,1.33513,0.8680353
115.1,4.20E-01,1.34335,0.8669935
115.2,3.89E-01,1.33292,0.9136487
115.3,4.05E-01,1.34581,0.889344
115.4,4.23E-01,1.34453,0.9231782
115.5,4.12E-01,1.35897,0.9028797
115.6,4.12E-01,1.34649,0.9055013
115.7,4.00E-01,1.30268,0.8684042
115.8,4.08E-01,1.31193,0.8889278
115.9,3.86E-01,1.29675,0.9123766
116,4.12E-01,1.31554,0.9137069
116.1,4.05E-01,1.32707,0.923525
116.2,4.00E-01,1.35764,0.9540778
116.3,3.99E-01,1.33745,0.9520571
116.4,3.77E-01,1.34272,0.9673942
116.5,3.73E-01,1.33313,0.9784355
116.6,3.57E-01,1.35459,1.006924
116.7,3.71E-01,1.3731,1.0137075
116.8,3.85E-01,1.34112,0.9788679
116.9,3.86E-01,1.32464,0.9614018
117,3.66E-01,1.33286,0.9875931
117.1,3.57E-01,1.32667,1.004145
117.2,3.55E-01,1.33923,1.0388916
117.3,3.69E-01,1.34169,0.9918916
117.4,3.73E-01,1.35595,1.0344065
117.5,3.64E-01,1.34543,1.0202528
117.6,3.76E-01,1.34834,1.0252059
117.7,3.58E-01,1.34036,0.9908136
117.8,3.27E-01,1.3445,1.0234289
117.9,3.46E-01,1.33002,1.0078722
118,3.69E-01,1.33501,1.0014054
118.1,3.35E-01,1.33579,0.9996691
118.2,3.66E-01,1.31968,0.9623674
118.3,3.59E-01,1.34645,1.0006235
118.4,3.53E-01,1.36508,0.977048
118.5,3.64E-01,1.31504,0.9849409
118.6,3.84E-01,1.34078,0.9703405
118.7,3.94E-01,1.33537,0.9761783
118.8,3.82E-01,1.30705,0.9997939
118.9,4.06E-01,1.33106,0.9806843
119,3.86E-01,1.32312,1.0074842
119.1,3.80E-01,1.37661,1.0071855
119.2,4.00E-01,1.40454,0.996512
119.3,3.91E-01,1.47145,0.991744
119.4,3.85E-01,1.44488,0.9955236
119.5,3.54E-01,1.41068,1.0257378
119.6,3.71E-01,1.42039,1.0232674
119.7,3.96E-01,1.39734,0.9726938
119.8,3.87E-01,1.38157,0.9413674
119.9,3.89E-01,1.35345,0.9239941
120,3.86E-01,1.35698,0.9263789
120.1,4.00E-01,1.33517,0.9376149
120.2,3.91E-01,1.34974,0.9577947
120.3,3.98E-01,1.33417,0.9420317
120.4,3.77E-01,1.40836,1.0110462
120.5,3.58E-01,1.38501,1.0202032
120.6,3.72E-01,1.36597,0.9400956
120.7,3.52E-01,1.37533,0.9430498
120.8,3.67E-01,1.32736,0.8833448
120.9,3.67E-01,1.35408,0.9313717
121,3.73E-01,1.32942,0.8806855
121.1,3.56E-01,1.36001,0.9182909
121.2,3.91E-01,1.33943,0.9135767
121.3,3.90E-01,1.34553,0.8969098
121.4,3.83E-01,1.33828,0.8856151
121.5,3.68E-01,1.30581,0.8599774
121.6,3.81E-01,1.26652,0.8781108
121.7,3.86E-01,1.31285,0.9273931
121.8,4.00E-01,1.30874,0.8652282
121.9,3.74E-01,1.28368,0.8920651
122,4.11E-01,1.31303,0.9348077
122.1,3.93E-01,1.29784,0.9366918
122.2,3.92E-01,1.30258,0.9177139
122.3,3.69E-01,1.2822,0.895158
122.4,3.82E-01,1.27376,0.8849886
122.5,3.88E-01,1.28102,0.8500699
122.6,3.88E-01,1.34589,0.855602
122.7,3.69E-01,1.33745,0.8796338
122.8,3.77E-01,1.35309,0.873448
122.9,3.69E-01,1.38078,0.8336979
123,3.84E-01,1.38158,0.8377839
123.1,3.79E-01,1.35993,0.8680828
123.2,3.84E-01,1.39397,0.8143927
123.3,4.09E-01,1.42304,0.8768498
123.4,4.07E-01,1.41183,0.8519498
123.5,3.85E-01,1.42483,0.8942195
123.6,3.81E-01,1.39367,0.8653148
123.7,3.76E-01,1.37937,0.9281508
123.8,3.81E-01,1.43999,0.8707614
123.9,3.94E-01,1.42035,0.8292272
124,3.58E-01,1.43306,0.902757
124.1,3.73E-01,1.40051,0.9549971
124.2,3.85E-01,1.38018,0.9004689
124.3,3.83E-01,1.42109,0.9069156
124.4,3.83E-01,1.40666,0.9667106
124.5,3.72E-01,1.42328,0.8946021
124.6,3.77E-01,1.41386,0.9898171
124.7,3.71E-01,1.39134,0.9159119
124.8,3.68E-01,1.42126,0.997221
124.9,3.66E-01,1.4392,0.9888425
125,3.41E-01,1.41607,0.9748673
125.1,3.73E-01,1.41009,0.9461915
125.2,3.67E-01,1.4734,1.0210022
125.3,3.83E-01,1.4313,0.9555583
125.4,3.68E-01,1.43513,0.9869946
125.5,3.66E-01,1.42286,1.0243992
125.6,3.63E-01,1.40138,0.9769254
125.7,3.73E-01,1.38761,1.0209677
125.8,3.78E-01,1.41318,1.0385218
125.9,3.73E-01,1.3756,1.040449
126,3.81E-01,1.38407,1.0374306
126.1,3.62E-01,1.4014,1.0572246
126.2,3.72E-01,1.40577,0.9992644
126.3,3.83E-01,1.3855,1.0108982
126.4,3.74E-01,1.37582,1.028116
126.5,4.00E-01,1.38054,0.9679477
126.6,3.92E-01,1.368,0.9779634
126.7,3.82E-01,1.4034,0.9474453
126.8,3.97E-01,1.38354,0.9255956
126.9,3.93E-01,1.37989,0.9280457
127,4.00E-01,1.36675,0.91161
127.1,4.05E-01,1.33987,0.9320809
