Time (ns),Native contact,Rg (nm),RMSD (nm)
63.8,2.78E-01,1.53532,0.7784265
63.9,2.43E-01,1.59978,0.7360159
64,2.92E-01,1.5871,0.8391695
64.1,2.72E-01,1.66041,0.9195608
64.2,2.34E-01,1.73172,1.0225356
64.3,2.17E-01,1.77361,1.0371623
64.4,2.20E-01,1.76752,1.0379223
64.5,2.40E-01,1.64122,0.8697321
64.6,2.28E-01,1.67568,0.9163216
64.7,2.25E-01,1.60162,0.8193755
64.8,1.89E-01,1.59232,0.8429697
64.9,1.84E-01,1.70743,0.9736653
65,2.14E-01,1.60411,0.91056
65.1,2.16E-01,1.62418,1.0380759
65.2,2.24E-01,1.59536,0.9306514
65.3,1.91E-01,1.63046,0.9863113
65.4,2.44E-01,1.60841,0.9040107
65.5,2.27E-01,1.61826,0.8821816
65.6,2.77E-01,1.65668,1.0784668
65.7,2.25E-01,1.67191,1.0551872
65.8,2.68E-01,1.83536,1.1713078
65.9,2.75E-01,1.84145,1.0920923
66,2.33E-01,1.74042,1.0893428
66.1,2.50E-01,1.75562,1.0486964
66.2,2.26E-01,1.78147,1.0784312
66.3,2.29E-01,1.85711,1.1174299
66.4,2.62E-01,1.86679,1.1589365
66.5,3.18E-01,1.75356,1.045485
66.6,2.98E-01,1.64525,1.0352163
66.7,2.59E-01,1.69379,1.0835644
66.8,2.52E-01,1.72834,1.1374146
66.9,2.17E-01,1.58131,0.9322503
67,2.91E-01,1.52916,0.9595509
67.1,2.66E-01,1.60374,1.0241671
67.2,2.42E-01,1.546,0.981922
67.3,2.67E-01,1.50702,0.9405255
67.4,2.47E-01,1.51443,0.9799322
67.5,2.65E-01,1.68651,0.9063472
67.6,2.78E-01,1.59587,0.8449588
67.7,2.26E-01,1.5594,0.9114692
67.8,2.61E-01,1.54013,1.0030694
67.9,3.00E-01,1.56264,1.0539701
68,2.97E-01,1.57208,1.1084242
68.1,2.99E-01,1.6203,1.0804905
68.2,3.21E-01,1.58404,1.0860941
68.3,3.30E-01,1.61262,0.9895241
68.4,3.20E-01,1.6277,0.9046637
68.5,3.36E-01,1.67241,0.8593003
68.6,3.55E-01,1.65944,1.0396893
68.7,3.42E-01,1.69207,1.1312931
68.8,4.12E-01,1.65747,1.1544975
68.9,3.74E-01,1.5474,1.0389947
69,3.79E-01,1.71358,1.2049031
69.1,3.54E-01,1.58901,1.144174
69.2,3.48E-01,1.61075,1.2271513
69.3,3.51E-01,1.49948,1.1171644
69.4,3.48E-01,1.52132,1.2047559
69.5,3.67E-01,1.50688,1.2687038
69.6,2.90E-01,1.64388,1.3121852
69.7,3.11E-01,1.6689,1.2390245
69.8,2.78E-01,1.62538,1.2061464
69.9,2.89E-01,1.6363,1.2350005
70,2.99E-01,1.70762,1.3838812
70.1,2.95E-01,1.62812,1.2875227
70.2,2.82E-01,1.60414,1.1362282
70.3,3.19E-01,1.59858,1.1761367
70.4,2.92E-01,1.54569,1.1804683
70.5,2.97E-01,1.64282,1.2265966
70.6,2.88E-01,1.78611,1.3540825
70.7,2.92E-01,1.85031,1.3331367
70.8,3.01E-01,1.86607,1.3628935
70.9,3.08E-01,1.75151,1.4208462
71,3.07E-01,1.76791,1.5255972
71.1,3.12E-01,1.88447,1.55392
71.2,2.84E-01,1.83512,1.5009551
71.3,2.95E-01,1.75304,1.39316
71.4,3.06E-01,1.81472,1.4862993
71.5,3.38E-01,1.79752,1.4269112
71.6,3.26E-01,1.72043,1.2845571
71.7,3.04E-01,1.72176,1.2718478
71.8,2.80E-01,1.68799,1.2142307
71.9,2.65E-01,1.62853,1.139241
72,2.68E-01,1.69028,1.0709289
72.1,2.95E-01,1.64043,1.0090034
72.2,2.61E-01,1.58291,0.876635
72.3,2.59E-01,1.50228,0.7672608
72.4,2.72E-01,1.52766,0.7677493
72.5,2.76E-01,1.63169,0.943234
72.6,3.18E-01,1.5138,0.8355268
72.7,3.09E-01,1.46347,0.7178074
72.8,3.20E-01,1.47338,0.6777775
72.9,3.35E-01,1.48566,0.7260895
73,3.31E-01,1.44283,0.6370185
73.1,3.49E-01,1.48698,0.7101459
73.2,3.21E-01,1.58984,0.9260689
73.3,3.36E-01,1.65201,0.9924179
73.4,3.32E-01,1.63864,1.0392667
73.5,3.09E-01,1.49259,1.0011488
73.6,3.27E-01,1.53918,1.0030208
73.7,3.22E-01,1.39236,0.8885255
73.8,3.29E-01,1.39202,0.8698233
73.9,2.96E-01,1.49364,1.0424366
74,2.76E-01,1.70333,1.1196952
74.1,2.90E-01,1.67085,1.1510692
74.2,2.74E-01,1.71907,1.1128099
74.3,3.02E-01,1.74167,1.1747208
74.4,3.00E-01,1.7203,1.0833542
74.5,2.97E-01,1.76599,1.063401
74.6,3.22E-01,1.82383,1.1495184
74.7,2.98E-01,1.81054,1.2820846
74.8,3.00E-01,1.78106,1.2212301
74.9,2.74E-01,1.78446,1.0632043
75,2.64E-01,1.75527,1.0757761
75.1,2.79E-01,1.68524,0.9313501
75.2,2.81E-01,1.61602,0.8933299
75.3,2.70E-01,1.75205,0.983801
75.4,2.61E-01,1.71066,0.9350874
75.5,3.54E-01,1.66559,0.9944056
75.6,3.49E-01,1.5983,1.025062
75.7,3.21E-01,1.48265,0.7714286
75.8,3.48E-01,1.52592,0.7346627
75.9,3.68E-01,1.46013,0.7392105
76,3.63E-01,1.45302,0.8179007
76.1,3.48E-01,1.49358,0.9130638
76.2,2.88E-01,1.54239,0.9754412
76.3,2.86E-01,1.52487,0.9324972
76.4,3.12E-01,1.47307,0.8904694
76.5,2.79E-01,1.41723,0.8406147
76.6,2.85E-01,1.48156,0.8362005
76.7,3.21E-01,1.50689,0.8883622
76.8,2.96E-01,1.44498,0.9364671
76.9,2.84E-01,1.50808,1.0685873
77,2.67E-01,1.54014,1.0528712
77.1,2.79E-01,1.55646,1.0294458
77.2,2.39E-01,1.59669,1.0746111
77.3,2.45E-01,1.59202,1.0010734
77.4,2.14E-01,1.71291,1.2474147
77.5,2.76E-01,1.72264,1.2158436
77.6,2.36E-01,1.72484,1.3033499
77.7,2.61E-01,1.7876,1.2419058
77.8,2.53E-01,1.66979,1.2423371
77.9,2.49E-01,1.65797,1.2481406
78,2.70E-01,1.66093,1.3038872
78.1,2.37E-01,1.73798,1.3182571
78.2,2.72E-01,1.65781,1.1259725
78.3,2.52E-01,1.65058,1.2107437
78.4,2.56E-01,1.70213,1.2675203
78.5,2.40E-01,1.66739,1.1423949
78.6,2.62E-01,1.65789,1.2579464
78.7,2.52E-01,1.54616,1.1347268
78.8,2.43E-01,1.61149,1.2013435
78.9,2.36E-01,1.57759,1.1407148
79,2.39E-01,1.68421,1.2320864
79.1,2.31E-01,1.64301,1.1779189
79.2,1.86E-01,1.64289,1.261641
79.3,2.23E-01,1.65502,1.3562332
79.4,2.10E-01,1.64869,1.3986466
79.5,2.05E-01,1.69524,1.2757061
79.6,2.14E-01,1.67718,1.2744026
79.7,2.08E-01,1.62957,1.2691593
79.8,1.69E-01,1.63392,1.3353893
79.9,1.78E-01,1.75942,1.4548508
80,1.92E-01,1.81085,1.4297575
80.1,1.93E-01,1.85872,1.4006138
80.2,1.85E-01,1.90805,1.5042349
80.3,1.66E-01,2.03155,1.7025275
80.4,1.84E-01,2.05942,1.7166938
80.5,1.57E-01,1.87007,1.6082807
80.6,1.49E-01,1.94215,1.6682483
80.7,1.37E-01,2.13034,1.8037463
80.8,1.65E-01,2.15615,1.7697039
80.9,1.63E-01,2.308,1.9339806
81,1.70E-01,2.35713,1.9927723
81.1,1.89E-01,2.12838,1.8552154
81.2,1.85E-01,2.31268,1.9887297
81.3,2.12E-01,2.29725,1.9549136
81.4,1.79E-01,2.3196,2.0451181
81.5,1.59E-01,2.19693,1.9545366
81.6,1.93E-01,2.26716,2.0140774
81.7,2.06E-01,2.26557,2.0066342
81.8,1.93E-01,2.16346,1.8729399
81.9,2.27E-01,2.19076,1.8368385
82,2.08E-01,2.24779,1.7913975
82.1,2.16E-01,1.89388,1.564144
82.2,2.04E-01,1.93076,1.5362867
82.3,1.95E-01,2.12668,1.7645539
82.4,1.87E-01,2.21301,1.8605254
82.5,2.43E-01,2.05841,1.7198176
82.6,2.38E-01,1.84152,1.4973493
82.7,2.18E-01,1.95177,1.7527058
82.8,2.40E-01,1.75987,1.6358654
82.9,2.19E-01,1.6622,1.4950259
83,2.01E-01,1.64711,1.5541761
83.1,1.91E-01,1.71419,1.5696551
83.2,1.81E-01,1.70484,1.5731523
83.3,2.14E-01,1.76237,1.5654677
83.4,1.78E-01,1.79791,1.5328571
83.5,1.84E-01,1.70065,1.601274
83.6,1.90E-01,1.71782,1.5935479
83.7,1.99E-01,1.77434,1.6130471
83.8,1.69E-01,1.86835,1.6366398
83.9,1.69E-01,1.87951,1.6251265
84,2.04E-01,1.79866,1.5881721
84.1,2.02E-01,1.94615,1.8211783
84.2,1.86E-01,1.99158,1.7749233
84.3,1.95E-01,1.94047,1.7430742
84.4,2.00E-01,2.02907,1.9185901
84.5,1.77E-01,2.09588,1.9004549
84.6,1.98E-01,2.14576,1.8461261
84.7,2.36E-01,2.0874,1.8434172
84.8,2.10E-01,2.18106,1.9458619
84.9,2.21E-01,2.09746,1.7600065
85,1.96E-01,2.271,1.8083975
85.1,1.78E-01,2.23909,1.7529312
85.2,1.98E-01,2.27053,1.8037792
85.3,1.86E-01,2.17271,1.8103845
85.4,2.16E-01,2.13229,1.755736
85.5,1.94E-01,2.11232,1.7525579
85.6,2.14E-01,2.09087,1.6925226
85.7,2.14E-01,2.00799,1.6267326
85.8,1.84E-01,2.06658,1.5225561
85.9,1.89E-01,2.15654,1.6592281
86,1.62E-01,2.19221,1.7004935
86.1,1.71E-01,2.24893,1.7993599
86.2,1.41E-01,2.17944,1.7986722
86.3,1.29E-01,2.36726,1.9356288
86.4,1.15E-01,2.41466,1.9409817
86.5,1.36E-01,2.38877,1.9725739
86.6,1.28E-01,2.28668,1.9931853
86.7,1.22E-01,2.12496,1.8953803
86.8,1.24E-01,2.17716,1.9185718
86.9,1.34E-01,2.08999,1.7550094
87,1.37E-01,2.07076,1.7054902
87.1,1.43E-01,2.23796,1.8666061
87.2,1.41E-01,2.29635,1.9607958
87.3,1.07E-01,2.29013,1.9912173
87.4,1.14E-01,2.3006,1.996245
87.5,1.20E-01,2.32347,1.8796451
87.6,1.02E-01,2.2536,1.7286732
87.7,1.24E-01,2.23715,1.7325574
87.8,1.18E-01,2.28524,1.7632524
87.9,1.30E-01,2.31075,1.8541729
88,1.29E-01,2.22578,1.7467617
88.1,1.28E-01,2.23712,1.7522006
88.2,1.16E-01,2.26603,1.7921232
88.3,8.79E-02,2.27261,1.8145893
88.4,1.40E-01,2.24124,1.7322755
88.5,1.11E-01,2.21031,1.6195072
88.6,1.35E-01,2.11343,1.4984202
88.7,1.20E-01,2.21512,1.5272604
88.8,1.14E-01,2.35814,1.7457176
88.9,1.30E-01,2.20687,1.6756859
89,1.15E-01,2.19231,1.6739534
89.1,1.36E-01,2.24495,1.8042454
89.2,1.15E-01,2.26037,1.8543791
89.3,1.30E-01,2.17942,1.7311198
89.4,1.10E-01,2.39666,1.9783465
89.5,9.47E-02,2.35438,1.877902
89.6,1.08E-01,2.25687,1.7893761
89.7,7.64E-02,2.3669,1.9578201
89.8,1.18E-01,2.25088,1.845993
89.9,1.15E-01,2.04734,1.635093
90,1.11E-01,2.18619,1.7542608
90.1,1.15E-01,2.18364,1.8059353
90.2,1.07E-01,2.29988,1.9389881
90.3,1.00E-01,2.15815,1.8733878
90.4,1.02E-01,2.12774,1.9312189
90.5,1.15E-01,2.23396,1.9526097
90.6,9.59E-02,2.32326,2.0062368
90.7,1.04E-01,2.41131,2.0772026
90.8,1.31E-01,2.49658,2.1179633
90.9,1.28E-01,2.46792,2.1508887
91,1.06E-01,2.41809,2.1186764
91.1,1.06E-01,2.43928,2.2037623
91.2,1.19E-01,2.36493,2.1348145
91.3,1.01E-01,2.32484,2.0171034
91.4,1.03E-01,2.22878,1.9200979
91.5,1.18E-01,2.30152,2.0519073
91.6,1.04E-01,2.32388,2.145371
91.7,9.70E-02,2.3723,2.2271876
91.8,1.13E-01,2.4255,2.1886382
91.9,1.13E-01,2.42362,2.1823752
92,1.23E-01,2.49697,2.225606
92.1,7.09E-02,2.58298,2.3235509
92.2,7.20E-02,2.57369,2.3482368
92.3,7.45E-02,2.48331,2.1997333
92.4,1.05E-01,2.4895,2.1939325
92.5,1.28E-01,2.40583,2.1103389
92.6,1.24E-01,2.48129,2.2212131
92.7,1.44E-01,2.44728,2.0251663
92.8,1.23E-01,2.56019,2.1290219
92.9,1.28E-01,2.76638,2.3837798
93,1.43E-01,2.81184,2.5179534
93.1,1.25E-01,2.62267,2.3694215
93.2,1.16E-01,2.5866,2.3035269
93.3,1.03E-01,2.71099,2.3660979
93.4,1.37E-01,2.63739,2.2875905
93.5,1.33E-01,2.75183,2.3382051
93.6,1.40E-01,2.75734,2.3646595
93.7,1.14E-01,2.60265,2.1939948
93.8,9.94E-02,2.56759,2.0734048
93.9,8.93E-02,2.65283,2.1220953
94,9.11E-02,2.68095,2.1198196
94.1,8.07E-02,2.4969,1.9750879
94.2,1.05E-01,2.5968,2.0993948
94.3,8.22E-02,2.28025,1.6799695
94.4,9.50E-02,2.1802,1.6397303
94.5,9.50E-02,2.18783,1.6384821
94.6,1.14E-01,2.43342,1.8718661
94.7,1.17E-01,2.52788,1.9645857
94.8,1.29E-01,2.41439,1.9412297
94.9,1.39E-01,2.44564,1.9177215
95,9.23E-02,2.49136,1.8805779
95.1,1.26E-01,2.46899,1.7855865
95.2,1.14E-01,2.47625,1.8175371
95.3,7.76E-02,2.38724,1.7943741
95.4,1.06E-01,2.30547,1.8287014
95.5,8.65E-02,2.36654,1.9582797
95.6,8.93E-02,2.28414,1.8418725
95.7,6.68E-02,2.34238,1.7870681
95.8,4.54E-02,2.43687,1.9640362
95.9,7.85E-02,2.40411,1.848747
96,7.16E-02,2.30267,1.8331121
96.1,6.38E-02,2.34361,1.7855104
96.2,7.64E-02,2.31643,1.7057846
96.3,6.63E-02,2.36913,1.6845026
96.4,8.03E-02,2.19516,1.4950186
96.5,5.71E-02,2.13302,1.5177677
96.6,8.86E-02,2.21973,1.6076735
96.7,8.10E-02,2.31441,1.7451448
96.8,8.13E-02,2.31791,1.7486192
96.9,6.91E-02,2.31087,1.7407213
97,8.30E-02,2.37658,1.7143195
97.1,8.05E-02,2.3762,1.7199773
97.2,9.21E-02,2.29607,1.6114769
97.3,9.93E-02,2.32832,1.6369001
97.4,7.33E-02,2.22858,1.5804062
97.5,1.19E-01,2.29273,1.6410434
97.6,1.20E-01,2.20251,1.6414293
97.7,1.28E-01,2.37508,1.7854326
97.8,1.37E-01,2.46398,1.7876393
97.9,1.09E-01,2.5134,1.8561659
98,1.25E-01,2.63587,2.0750399
98.1,1.24E-01,2.50664,2.0745959
98.2,1.66E-01,2.60977,2.0893257
98.3,1.55E-01,2.57964,2.1613114
98.4,1.45E-01,2.57672,2.1224873
98.5,1.65E-01,2.73289,2.2952836
98.6,1.48E-01,2.52087,2.1380682
98.7,1.20E-01,2.39363,1.8825263
98.8,1.47E-01,2.55633,1.9752977
98.9,1.82E-01,2.57811,2.0888207
99,1.47E-01,2.50079,2.0185659
99.1,1.13E-01,2.47344,1.9639822
99.2,1.46E-01,2.53849,2.0814366
99.3,1.20E-01,2.45482,1.9853194
99.4,1.33E-01,2.32332,1.8111116
99.5,1.27E-01,2.22684,1.7218292
99.6,1.13E-01,2.44464,2.0393379
99.7,1.23E-01,2.4747,1.9816365
99.8,1.37E-01,2.49073,1.9885811
99.9,1.11E-01,2.47667,2.0557783
100,1.41E-01,2.60774,2.2491031
100.1,1.20E-01,2.67309,2.2878511
100.2,1.66E-01,2.73847,2.360496
100.3,1.73E-01,2.67283,2.3580239
100.4,1.33E-01,2.67929,2.3147995
100.5,1.17E-01,2.70363,2.4367187
100.6,1.19E-01,2.58734,2.2590671
100.7,1.02E-01,2.67923,2.3097291
100.8,8.71E-02,2.66814,2.3122652
100.9,8.05E-02,2.7039,2.3293715
101,1.00E-01,2.58986,2.2087893
101.1,1.09E-01,2.67277,2.2118855
101.2,9.72E-02,2.57931,2.1059396
101.3,8.16E-02,2.65326,2.086792
101.4,9.28E-02,2.74511,2.1958342
101.5,1.02E-01,2.67726,2.1569324
101.6,1.03E-01,2.587,2.1119931
101.7,1.21E-01,2.59399,2.0675697
101.8,1.20E-01,2.60435,2.0968032
101.9,1.00E-01,2.54977,1.992146
102,1.20E-01,2.50636,1.9237429
102.1,1.02E-01,2.43402,1.8926469
102.2,1.20E-01,2.47883,1.9585849
102.3,1.04E-01,2.45915,2.0244427
102.4,1.08E-01,2.42608,2.0167181
102.5,1.08E-01,2.3219,1.9025306
102.6,1.22E-01,2.31063,1.8392388
102.7,1.37E-01,2.40028,1.9464598
102.8,1.21E-01,2.38486,1.8664622
102.9,1.12E-01,2.41982,1.9883612
103,1.16E-01,2.49385,2.0463526
103.1,1.30E-01,2.54361,2.0345039
103.2,1.23E-01,2.51652,2.1027527
103.3,9.88E-02,2.53863,2.1302967
103.4,1.51E-01,2.50414,2.0747075
103.5,1.40E-01,2.55213,2.0374694
103.6,1.37E-01,2.59114,2.0510595
103.7,1.33E-01,2.67394,2.251476
103.8,1.41E-01,2.62128,2.2677534
103.9,1.30E-01,2.56961,2.2233455
104,1.27E-01,2.56358,2.1572804
104.1,1.23E-01,2.45088,2.0513098
104.2,1.21E-01,2.42292,1.9215192
104.3,1.14E-01,2.41221,1.9576622
104.4,1.37E-01,2.48671,1.9980332
104.5,1.33E-01,2.55279,2.1078596
104.6,1.32E-01,2.49085,1.8817405
104.7,1.41E-01,2.5607,2.007391
104.8,1.57E-01,2.48408,1.9655652
104.9,1.12E-01,2.36508,1.9428159
105,1.32E-01,2.40729,1.9539934
105.1,1.47E-01,2.52338,1.9597478
105.2,1.63E-01,2.53142,1.9511271
105.3,1.39E-01,2.43567,1.920506
105.4,1.44E-01,2.44102,1.9231565
105.5,1.33E-01,2.32539,1.8539842
105.6,1.34E-01,2.25987,1.7741401
105.7,1.38E-01,2.3657,1.7166513
105.8,1.37E-01,2.37033,1.729473
105.9,1.28E-01,2.4007,1.8391742
106,1.57E-01,2.38638,1.8491763
106.1,1.47E-01,2.55418,2.0633488
106.2,1.41E-01,2.55663,2.0086124
106.3,1.48E-01,2.59933,2.1295531
106.4,1.42E-01,2.49546,2.0763311
106.5,1.55E-01,2.51914,2.0952325
106.6,1.81E-01,2.3927,1.9872781
106.7,1.68E-01,2.2719,1.9193873
106.8,1.63E-01,2.48858,2.1103556
106.9,1.68E-01,2.58401,2.1943293
107,1.63E-01,2.62637,2.182754
107.1,1.63E-01,2.72285,2.3135092
107.2,1.62E-01,2.74323,2.3555801
107.3,1.49E-01,2.67129,2.2174966
107.4,1.56E-01,2.53444,2.0307605
107.5,1.60E-01,2.56166,2.1325603
107.6,1.46E-01,2.55379,2.1260982
107.7,1.58E-01,2.45154,2.0412815
107.8,1.96E-01,2.48256,2.0855384
107.9,1.66E-01,2.31096,1.9685694
108,1.68E-01,2.44089,2.0329816
108.1,1.91E-01,2.46811,2.0616744
108.2,1.84E-01,2.51055,2.1464427
108.3,1.67E-01,2.54984,2.221041
108.4,1.68E-01,2.68913,2.3608289
108.5,1.62E-01,2.71544,2.3802907
108.6,1.69E-01,2.57567,2.3200188
108.7,1.50E-01,2.49483,2.2002456
108.8,1.53E-01,2.70438,2.3961396
108.9,1.64E-01,2.6929,2.3020763
109,1.38E-01,2.82769,2.4075961
109.1,1.68E-01,2.77139,2.3525476
109.2,1.46E-01,2.70005,2.3811498
109.3,1.49E-01,2.60737,2.2775104
109.4,1.52E-01,2.72816,2.3337953
109.5,1.31E-01,2.76269,2.4016213
109.6,1.50E-01,2.7545,2.2887712
109.7,1.73E-01,2.6477,2.2588217
109.8,1.55E-01,2.63301,2.2171698
109.9,1.40E-01,2.772,2.426266
110,1.72E-01,2.69218,2.2356482
110.1,1.85E-01,2.75351,2.238337
110.2,1.70E-01,2.7136,2.1970019
110.3,1.71E-01,2.86574,2.33038
110.4,1.52E-01,3.03434,2.5756693
110.5,1.36E-01,3.14693,2.6399353
110.6,1.17E-01,3.06466,2.598326
110.7,1.37E-01,2.98469,2.5171075
110.8,1.41E-01,2.88181,2.3968925
110.9,1.29E-01,3.02172,2.5229571
111,1.34E-01,2.94722,2.429059
111.1,1.16E-01,2.94513,2.3403974
111.2,1.22E-01,2.80906,2.1772091
111.3,1.36E-01,2.73979,2.1073503
111.4,1.31E-01,2.82118,2.130645
111.5,1.23E-01,2.80837,2.1490629
111.6,1.15E-01,2.84582,2.2268171
111.7,1.05E-01,2.73433,2.1626549
111.8,9.39E-02,2.81982,2.1538415
111.9,1.01E-01,2.80941,2.1440864
112,1.50E-01,2.58157,1.9871488
112.1,1.09E-01,2.58976,1.9598444
112.2,1.34E-01,2.65707,2.0566549
112.3,1.09E-01,2.54213,1.9328026
112.4,9.73E-02,2.48311,1.8727667
112.5,1.11E-01,2.46086,1.8118899
112.6,1.20E-01,2.48189,1.9285705
112.7,1.11E-01,2.36529,1.8690494
112.8,1.31E-01,2.37971,1.7651038
112.9,1.25E-01,2.09833,1.5541594
113,1.31E-01,2.12994,1.5504174
113.1,1.32E-01,2.0758,1.4853144
113.2,1.35E-01,2.06374,1.4283053
113.3,1.26E-01,2.09229,1.4863701
113.4,1.53E-01,2.19947,1.6511976
113.5,1.46E-01,2.16116,1.6126362
113.6,1.38E-01,2.21373,1.6612825
113.7,1.09E-01,2.31791,1.838596
113.8,1.08E-01,2.23361,1.7067211
113.9,1.25E-01,2.3333,1.9213041
114,1.32E-01,2.30324,1.8855078
114.1,1.15E-01,2.41705,1.9534296
114.2,1.09E-01,2.42736,1.9996912
114.3,1.56E-01,2.36363,2.0690086
114.4,1.55E-01,2.43265,2.1623678
114.5,1.85E-01,2.42187,2.1191213
114.6,1.72E-01,2.43332,2.1181312
114.7,1.86E-01,2.35077,2.0255351
114.8,1.72E-01,2.50272,2.0972054
114.9,1.46E-01,2.65461,2.3277924
115,1.76E-01,2.62323,2.3036165
115.1,1.52E-01,2.75568,2.386982
115.2,1.53E-01,2.78371,2.4438252
115.3,1.43E-01,2.73527,2.4636302
115.4,1.36E-01,2.57475,2.3418317
115.5,1.37E-01,2.5357,2.2470827
115.6,1.35E-01,2.69301,2.3144643
115.7,1.43E-01,2.50396,2.1751306
115.8,1.41E-01,2.50706,2.1023452
115.9,1.01E-01,2.49896,2.0608993
116,1.33E-01,2.35805,1.9356481
116.1,1.44E-01,2.30143,2.0807924
116.2,1.34E-01,2.16159,1.9798784
116.3,1.27E-01,2.30428,2.0850973
116.4,1.20E-01,2.33146,2.0531499
116.5,1.27E-01,2.21537,2.007762
116.6,1.44E-01,2.20069,1.9221481
116.7,1.46E-01,2.23893,1.9228375
116.8,1.45E-01,2.22301,1.8939503
116.9,1.45E-01,2.42065,2.0791607
117,1.69E-01,2.302,1.8485368
117.1,1.63E-01,2.35577,1.9057144
117.2,1.60E-01,2.33559,1.9453117
117.3,1.57E-01,2.23196,1.8647914
117.4,1.19E-01,2.1669,1.8067605
117.5,1.39E-01,2.11526,1.7969598
117.6,1.26E-01,2.34391,2.0651894
117.7,9.50E-02,2.33097,1.983289
117.8,1.17E-01,2.23017,1.8553177
117.9,1.23E-01,2.31229,1.9119282
118,9.95E-02,2.27529,1.9592756
118.1,1.13E-01,2.30559,1.9306806
118.2,1.00E-01,2.38311,2.0190151
118.3,9.22E-02,2.49016,2.1802213
118.4,1.13E-01,2.44667,2.2013345
118.5,1.31E-01,2.58908,2.3504586
118.6,1.29E-01,2.60932,2.3975642
118.7,1.23E-01,2.63339,2.397095
118.8,1.14E-01,2.63728,2.4337006
118.9,1.12E-01,2.49425,2.2971487
119,1.11E-01,2.48586,2.3052528
119.1,1.12E-01,2.48308,2.3095734
119.2,1.03E-01,2.51241,2.2729642
119.3,1.08E-01,2.66355,2.4657898
119.4,9.57E-02,2.50201,2.3365867
119.5,1.27E-01,2.48134,2.287277
119.6,1.22E-01,2.60319,2.3632827
119.7,1.11E-01,2.89861,2.4901829
119.8,1.13E-01,2.91503,2.5212281
119.9,1.20E-01,2.93803,2.5540633
120,1.17E-01,2.93257,2.5417824
120.1,1.24E-01,2.89005,2.4357421
120.2,1.37E-01,2.93007,2.5405383
120.3,1.32E-01,3.06576,2.6199546
120.4,1.11E-01,3.18192,2.6864977
120.5,9.99E-02,3.04275,2.5700295
120.6,1.14E-01,2.90832,2.4436593
120.7,9.61E-02,2.83004,2.3456454
120.8,1.02E-01,2.91007,2.4406819
120.9,1.08E-01,2.98858,2.4933233
121,1.18E-01,2.81423,2.3641288
121.1,9.91E-02,2.78256,2.3917301
121.2,9.93E-02,2.72228,2.3504872
121.3,9.63E-02,2.75815,2.3668079
121.4,9.82E-02,2.67327,2.3757243
121.5,8.00E-02,2.69931,2.3065531
121.6,8.11E-02,2.82134,2.4493942
121.7,1.04E-01,2.54565,2.2347274
121.8,8.53E-02,2.60895,2.3051856
121.9,1.05E-01,2.76773,2.4069633
122,1.13E-01,2.81601,2.4729288
122.1,8.87E-02,2.86056,2.5491757
122.2,1.23E-01,2.66396,2.3695772
122.3,1.21E-01,2.69997,2.4487934
122.4,8.69E-02,2.59339,2.2713664
122.5,1.23E-01,2.5021,2.1875558
122.6,1.26E-01,2.4476,2.0710866
122.7,1.29E-01,2.40657,2.0481415
122.8,1.17E-01,2.40305,2.0542884
122.9,9.90E-02,2.37057,2.0347645
123,1.01E-01,2.39784,2.0653882
123.1,1.22E-01,2.44501,2.1214693
123.2,1.36E-01,2.32244,2.006726
123.3,9.33E-02,2.33338,1.958168
123.4,1.21E-01,2.53822,2.1906388
123.5,9.47E-02,2.43749,1.9906117
123.6,1.09E-01,2.5233,2.0455415
123.7,6.97E-02,2.69771,2.185343
123.8,9.47E-02,2.61483,2.0965118
123.9,1.01E-01,2.75782,2.2289314
124,7.88E-02,2.66287,2.1677043
124.1,1.16E-01,2.73691,2.2718248
124.2,1.28E-01,2.7375,2.2908547
124.3,1.12E-01,2.62732,2.1758835
124.4,1.22E-01,2.68403,2.2213719
124.5,1.18E-01,2.74547,2.2771101
124.6,8.63E-02,2.91078,2.3426342
124.7,8.07E-02,2.76612,2.2608814
124.8,7.18E-02,2.85562,2.3537579
124.9,6.79E-02,2.57949,2.0838706
125,7.29E-02,2.56719,2.1637142
125.1,4.91E-02,2.59496,2.2281609
125.2,5.64E-02,2.77848,2.4371831
125.3,5.85E-02,2.90588,2.5086503
125.4,7.53E-02,2.92557,2.4980402
125.5,8.63E-02,3.05975,2.6088829
125.6,7.23E-02,2.9402,2.5122907
125.7,9.38E-02,2.76809,2.3425808
125.8,7.30E-02,2.88164,2.4576387
125.9,5.64E-02,2.90868,2.5540833
126,6.09E-02,2.793,2.4918876
126.1,5.08E-02,2.87486,2.5391169
126.2,6.05E-02,2.87165,2.547514
126.3,5.44E-02,2.9396,2.6404221
126.4,4.48E-02,2.71696,2.3872604
126.5,7.47E-02,2.91929,2.5793116
126.6,8.02E-02,2.97414,2.6041956
126.7,7.34E-02,2.99577,2.5876913
126.8,6.53E-02,2.86702,2.4921575
126.9,8.37E-02,2.84561,2.5037973
127,6.86E-02,2.72933,2.354835
127.1,8.45E-02,2.76619,2.4009151
127.2,9.42E-02,2.78621,2.3915243
127.3,9.05E-02,2.85007,2.3998806
127.4,7.63E-02,2.83513,2.4870429
127.5,7.55E-02,2.74266,2.412776
127.6,5.63E-02,2.56005,2.2065098
127.7,6.63E-02,2.69994,2.3316343
127.8,7.00E-02,2.6089,2.2229943
127.9,9.58E-02,2.51249,2.1004553
128,5.91E-02,2.70114,2.3208876
